V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113
7,2,0,2,3,1,4,49,1,12,10,1,0,5,3,4,4,1,1,1,0,0,70,85,100,50,70,50,50,50,50,40,50,85,85,70,60,50,40,80,85
2,3,1,1,99,1,4,38,1,9,13,1,0,1,1,1,0,2,1,2,17,0,85,50,50,60,100,50,50,60,1,70,50,1,100,50,1,100,50,70,50
7,1,0,1,99,1,5,67,1,12,9,1,3,1,1,1,0,1,2,1,14,0,70,15,1,40,85,40,85,30,50,1,50,60,100,85,30,100,50,85,1
7,3,0,1,4,1,5,82,1,6,8,5,3,1,1,0,0,2,2,3,0,0,1,16,51,16,61,15,30,70,1,51,70,1,100,42,1,84,1,84,18
7,3,1,1,2,2,8,46,6,15,13,1,0,1,3,1,0,1,1,2,25,0,40,100,85,100,100,70,60,100,100,40,85,100,60,100,30,100,100,100,100
7,2,0,1,5,1,2,45,1,13,13,1,0,1,1,1,0,1,1,1,25,0,50,15,1,40,50,30,60,15,50,15,50,30,50,50,30,15,50,50,1
7,1,2,1,6,1,4,72,3,13,0,1,3,1,1,1,0,1,1,1,0,0,85,40,30,15,85,70,100,60,30,70,100,50,100,85,100,85,1,85,1
7,1,4,1,2,2,8,69,6,10,0,1,0,1,1,1,0,1,1,3,17,0,1,60,60,1,70,50,50,85,70,1,50,70,70,85,15,85,60,85,70
7,1,0,1,3,1,5,39,1,13,8,1,2,1,1,1,0,1,1,2,19,0,50,62,62,70,85,16,61,41,16,55,17,77,69,60,50,43,29,41,71
7,2,1,1,3,1,8,57,4,9,0,1,0,5,1,1,0,1,1,2,21,0,60,60,70,70,70,85,70,70,85,40,70,70,85,70,30,70,70,85,70
7,1,0,1,7,1,4,34,1,14,12,1,3,5,1,1,0,1,1,2,22,0,60,15,15,60,50,15,85,70,40,60,50,15,100,50,70,85,15,85,15
2,3,4,1,3,1,4,35,4,10,0,1,0,5,3,4,4,1,1,2,16,0,50,40,50,70,70,60,50,50,50,60,50,50,60,50,50,85,60,60,60
4,3,0,1,3,1,8,46,1,10,11,1,2,1,1,1,0,1,1,1,19,0,60,40,70,85,70,30,70,60,70,30,70,70,85,70,40,85,70,70,30
7,2,0,1,99,1,2,50,1,10,10,1,3,2,1,1,0,1,1,2,17,0,70,60,70,85,100,30,60,85,85,60,60,70,100,60,60,60,70,100,100
7,2,0,1,3,2,8,56,1,9,9,1,2,1,1,1,0,1,2,3,18,0,50,66,84,80,71,60,16,40,84,41,41,51,60,50,40,87,70,71,51
2,4,0,1,4,1,2,29,1,10,12,7,2,1,1,1,0,1,1,2,17,0,70,45,15,55,50,50,40,40,50,30,50,50,70,85,45,100,15,70,1
7,1,2,1,6,2,4,61,5,9,0,7,0,6,3,4,2,1,1,2,9,0,85,30,1,70,84,60,99,85,1,70,85,0,85,85,60,99,30,85,1
7,1,0,2,1,1,2,37,5,4,0,1,2,2,1,1,0,1,1,1,5,0,76,72,40,94,82,24,52,5,89,86,30,73,97,85,30,12,92,97,100
4,3,0,1,6,1,5,38,6,10,0,1,0,2,1,1,0,1,1,1,1,0,70,60,60,70,85,70,60,70,60,70,70,70,70,70,70,60,60,60,100
4,4,0,2,99,1,2,42,4,10,0,1,2,1,1,1,0,1,1,4,8,0,100,0,70,0,85,85,85,85,70,85,30,0,100,30,100,100,60,50,50
7,1,1,1,1,1,6,37,1,13,14,1,0,1,1,1,0,1,1,1,22,0,40,100,100,85,100,70,70,85,100,40,100,100,100,100,1,70,100,100,100
7,1,4,1,6,1,5,69,1,10,10,5,3,1,1,1,0,1,1,2,22,0,85,15,1,30,0,70,85,60,15,30,50,40,100,60,85,100,1,50,1
0,0,0,1,6,1,4,35,1,13,14,7,3,1,1,1,0,1,0,1,24,0,50,40,40,30,85,50,70,50,50,50,50,60,85,70,50,100,50,60,30
5,2,2,1,6,1,4,69,1,12,10,5,3,5,2,4,1,1,1,2,17,0,85,40,15,60,70,40,85,40,40,30,60,40,100,85,85,70,15,85,15
7,1,0,1,99,1,5,54,4,9,0,1,0,1,1,1,0,2,1,2,15,0,85,50,30,70,60,30,70,70,15,60,1,1,85,50,50,85,15,50,85
3,3,2,1,4,2,4,34,1,13,9,1,0,1,1,1,0,1,1,4,14,0,50,70,50,85,60,50,50,50,50,50,30,50,70,50,50,85,30,85,50
7,3,1,1,99,2,0,67,4,13,0,1,2,2,3,4,2,1,0,3,15,0,30,60,85,60,85,50,30,50,50,1,50,85,50,70,15,40,50,50,85
5,1,0,1,4,1,2,79,3,4,0,5,3,1,1,1,0,1,2,3,11,0,85,85,15,50,85,50,0,0,1,40,60,30,100,85,50,85,1,0,1
7,2,0,1,99,1,8,73,4,10,0,5,3,1,1,1,0,2,2,3,3,0,60,60,60,40,70,40,50,60,70,60,60,60,70,70,60,85,70,85,70
7,2,0,1,2,1,8,53,6,16,0,4,3,1,1,4,1,1,1,1,12,0,15,100,85,85,85,30,50,40,100,40,50,85,50,100,1,70,85,100,70
7,2,0,1,6,1,4,57,1,13,13,1,3,1,1,1,0,1,1,2,22,0,70,60,50,60,50,60,85,50,50,60,50,50,70,50,70,85,40,70,30
4,2,0,1,4,1,1,56,1,13,10,1,3,1,1,1,0,1,1,2,24,0,75,50,51,80,99,30,50,50,50,50,99,51,100,86,50,100,88,49,83
7,2,2,1,6,2,1,69,1,12,9,5,0,1,1,1,0,1,2,1,7,0,51,60,3,71,41,61,95,1,51,31,51,16,89,52,60,100,17,85,2
7,4,0,1,99,2,8,21,6,10,0,8,2,3,3,1,0,1,1,2,16,0,0,50,30,0,65,50,25,0,50,25,35,50,50,50,0,50,50,90,60
3,3,0,1,4,1,2,90,3,9,0,5,0,1,1,1,0,2,2,1,2,1,41,41,58,71,51,30,16,50,2,50,50,29,69,50,50,16,16,52,71
6,2,4,1,2,2,8,44,6,13,0,1,2,5,2,1,0,1,1,1,15,0,50,85,85,85,85,50,50,85,85,50,85,85,85,85,1,85,85,100,85
6,2,0,1,5,1,3,72,1,10,10,5,3,2,1,1,0,1,1,2,19,0,69,49,51,80,50,51,61,70,50,61,70,50,71,51,41,42,60,92,50
6,4,4,1,6,2,4,51,1,9,9,1,0,1,1,1,0,1,1,2,19,0,70,60,50,40,50,70,50,50,50,40,50,40,85,50,50,85,30,50,15
7,1,1,2,1,2,4,19,6,10,0,1,3,5,3,1,0,1,1,4,13,0,50,60,100,100,100,100,15,100,100,100,100,100,15,100,50,100,100,100,1
5,3,2,2,5,2,8,29,6,12,11,1,2,1,1,1,0,1,1,2,16,0,50,40,1,85,30,60,85,60,50,50,60,40,70,50,30,100,15,60,1
7,1,1,1,2,1,1,74,3,13,0,5,2,2,1,1,0,1,1,3,25,0,61,91,97,99,86,70,31,86,73,62,71,85,71,87,2,85,72,99,100
5,1,0,1,2,1,5,37,1,13,13,1,2,1,1,1,0,1,1,1,16,0,1,97,94,82,60,19,10,74,98,1,30,98,64,97,1,94,96,100,98
7,1,2,1,6,1,4,57,4,11,0,1,2,1,1,1,0,1,1,2,12,0,89,55,40,94,86,78,87,89,59,81,80,63,93,82,85,95,66,90,57
7,2,0,1,99,2,5,65,4,9,9,1,0,1,1,1,0,1,1,2,16,0,31,65,32,62,51,43,58,51,84,40,50,39,90,51,86,88,71,62,44
3,4,0,1,3,2,8,33,1,10,11,1,2,1,1,1,0,1,1,1,21,0,20,42,73,65,61,33,66,72,65,69,54,54,38,69,51,73,61,94,4
7,1,0,1,2,2,8,45,1,13,10,1,0,1,1,1,0,1,1,2,15,0,30,85,85,85,85,30,998,70,100,15,50,85,70,100,15,998,85,100,70
7,3,2,1,2,2,8,50,4,13,0,1,3,1,1,1,0,1,1,1,22,0,1,89,70,17,90,52,8,32,100,9,50,80,31,84,16,51,98,75,51
5,3,0,1,5,1,1,78,3,10,0,5,3,1,1,1,0,1,1,3,13,0,40,60,70,60,50,50,40,70,50,40,50,60,85,70,40,70,50,50,40
7,2,1,1,2,2,8,37,4,9,0,4,2,1,1,1,0,1,1,1,7,0,51,59,60,61,51,30,42,64,71,2,52,51,51,52,10,71,92,83,50
3,4,0,1,4,1,7,19,1,13,14,7,0,1,1,1,0,1,1,2,27,2,50,60,50,50,60,50,70,50,50,40,50,100,100,100,50,100,30,85,60
7,3,2,1,5,1,1,72,1,12,9,5,0,1,1,1,0,1,0,2,25,0,50,50,30,40,60,30,60,70,50,40,50,40,70,50,50,70,50,50,50
5,3,1,1,99,1,5,50,4,11,0,6,3,5,3,2,0,1,1,1,1,0,0,85,51,52,0,49,53,52,29,50,14,52,85,61,43,63,41,66,51
7,3,2,1,99,1,4,78,4,14,0,5,3,1,3,1,0,1,2,3,17,0,51,65,54,72,0,64,65,88,60,58,56,62,81,61,56,96,55,94,61
7,1,0,2,2,1,4,56,4,10,10,4,2,1,1,4,1,1,1,4,11,0,71,100,100,85,100,15,100,87,100,41,100,100,100,100,17,100,100,100,86
7,2,1,1,5,1,6,76,1,9,14,7,3,1,3,1,0,1,0,2,24,0,100,85,50,60,85,70,85,70,85,70,85,40,100,100,70,100,70,100,50
5,2,0,1,5,1,4,27,6,14,13,1,0,1,1,1,0,1,1,2,26,0,10,90,10,1,70,90,70,50,90,50,80,90,100,90,30,65,90,90,40
7,2,0,1,1,2,8,46,1,12,13,1,0,2,1,1,0,1,1,2,26,0,40,50,85,60,50,40,40,60,100,60,50,50,60,50,15,70,50,85,60
7,1,2,1,6,1,1,73,1,13,10,5,3,1,1,1,0,1,0,3,12,0,75,51,15,63,81,72,91,73,62,61,61,58,100,78,85,100,50,91,26
5,3,2,1,5,1,1,62,1,14,16,5,3,1,1,1,0,1,1,2,22,0,70,60,40,50,85,30,70,60,85,60,70,70,85,100,40,85,70,85,70
7,1,1,1,3,2,8,61,4,13,0,1,0,1,1,1,0,1,2,2,14,0,30,100,70,70,100,60,85,70,100,65,70,100,85,100,40,100,100,85,60
7,1,1,1,2,1,6,78,1,16,14,5,0,1,3,1,0,1,1,3,1,0,40,85,85,70,70,60,40,85,85,40,60,70,85,100,30,100,70,100,85
7,1,4,1,3,2,8,68,1,14,14,5,0,1,1,1,0,1,2,2,22,0,10,50,85,90,80,20,30,60,60,10,70,70,85,85,20,95,50,95,50
6,3,0,1,5,1,5,73,1,10,8,1,3,1,1,1,0,1,1,3,21,0,70,30,50,50,77,50,70,70,40,31,61,71,85,70,50,70,30,61,51
2,3,0,1,99,1,5,49,1,11,10,1,3,1,1,1,0,1,1,3,25,0,70,44,45,45,61,56,51,59,53,54,54,42,95,53,59,72,31,48,46
7,1,0,1,99,1,2,90,4,10,0,5,0,2,1,1,0,2,2,3,11,0,86,61,55,70,69,70,53,40,1,67,64,70,96,82,41,60,2,59,84
7,5,0,1,6,2,8,49,1,10,13,6,3,1,1,1,0,1,1,2,27,0,30,30,30,15,50,70,50,40,50,1,50,50,50,50,70,60,40,100,40
7,2,2,1,4,2,8,59,4,9,0,1,2,1,1,1,0,1,1,2,19,0,25,30,50,1,50,25,50,50,30,1,50,1,50,50,1,85,1,85,1
7,1,2,1,6,1,2,68,1,12,11,1,0,1,1,1,0,1,1,2,23,0,91,2,1,20,51,21,61,73,2,48,52,1,99,75,55,100,2,75,1
5,3,0,1,4,1,5,49,1,10,14,1,3,2,1,1,0,1,1,2,24,0,30,85,50,50,70,15,50,60,100,50,50,60,100,100,50,85,100,100,100
5,3,0,1,4,1,5,26,6,10,0,1,2,6,1,1,0,1,1,1,21,0,60,50,60,50,60,67,70,60,50,40,50,15,97,70,49,57,50,70,40
2,3,0,1,5,1,5,48,1,12,10,7,2,1,1,1,0,1,1,2,18,0,41,39,50,50,51,40,67,60,50,39,60,35,84,68,60,71,41,51,59
7,2,4,1,2,2,8,45,1,13,9,1,3,1,1,1,0,1,1,2,20,0,1,60,100,70,50,50,50,50,50,1,50,40,50,50,15,70,70,100,70
7,3,0,1,99,1,4,76,1,11,5,5,0,1,1,1,0,1,1,2,15,0,50,50,50,60,60,50,50,50,50,30,60,30,60,50,50,85,50,60,40
6,1,1,2,2,2,8,58,6,14,0,1,0,2,1,1,0,1,1,3,22,0,15,85,70,85,85,60,60,70,85,60,70,85,70,85,15,40,85,60,85
5,2,4,1,2,2,8,57,4,12,0,1,2,1,1,1,0,1,2,2,9,0,1,70,85,60,30,15,15,40,60,40,15,60,1,70,15,70,60,100,30
7,3,0,1,3,2,1,25,6,14,0,1,1,6,1,1,0,2,1,1,5,0,2,99,60,71,100,31,16,41,100,16,85,100,16,100,16,100,100,71,100
7,1,1,1,2,2,1,73,1,16,13,5,3,1,1,1,0,1,1,2,19,0,0,100,100,100,100,40,30,0,85,1,0,85,100,0,1,85,50,100,100
7,1,2,1,6,1,4,67,1,10,14,5,0,1,1,1,0,1,2,3,19,0,60,40,30,60,85,60,70,60,30,30,70,60,85,85,70,85,15,50,1
7,3,1,1,99,2,8,32,1,13,9,1,3,1,1,1,0,1,1,2,21,0,40,77,83,100,77,41,43,78,91,32,39,85,59,69,53,87,90,75,1
2,3,0,2,99,2,8,30,6,0,0,1,2,5,0,0,0,0,0,1,0,1,0,75,0,100,0,0,0,0,100,50,50,70,100,0,100,40,100,0,100
6,2,1,1,3,1,4,63,1,13,10,5,0,1,1,1,0,1,1,2,21,0,40,60,60,60,70,30,60,50,50,30,50,50,70,100,15,85,50,70,60
7,1,0,1,4,1,5,44,6,12,0,2,2,2,1,1,0,1,1,3,8,0,60,60,60,60,100,4,60,60,50,60,15,81,85,85,1,30,50,100,60
7,1,4,1,2,2,6,66,1,10,13,1,3,1,1,1,0,1,1,3,26,0,40,50,70,60,50,40,40,60,50,15,50,50,60,50,30,50,50,50,50
7,1,0,1,3,1,4,71,6,10,0,1,2,1,1,1,0,1,0,1,18,0,40,60,70,85,70,40,40,60,60,40,60,60,60,70,30,70,50,70,60
7,1,0,1,2,1,2,60,1,14,13,1,3,1,1,1,0,1,2,2,24,0,85,85,85,85,85,30,60,70,70,40,40,85,100,85,30,85,50,100,40
7,2,0,1,3,2,1,65,1,13,13,5,3,1,1,1,0,1,1,3,23,0,30,85,85,50,60,40,15,70,70,40,50,40,70,70,15,70,50,85,40
7,3,2,1,4,1,6,70,4,13,0,1,2,1,3,1,0,1,1,2,0,0,50,60,40,70,85,60,70,0,70,70,40,70,70,100,40,85,60,100,70
3,3,0,1,4,2,1,44,1,10,11,1,2,1,1,1,0,1,1,1,22,0,50,50,50,60,70,60,50,50,70,50,50,70,70,70,50,70,70,85,40
2,4,1,1,4,2,8,46,4,13,0,1,0,1,1,1,0,1,1,2,16,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,100,50,50,1
7,5,1,1,4,1,4,61,4,13,0,6,0,5,1,2,0,1,1,2,1,0,998,50,50,30,85,40,50,50,50,30,40,998,40,998,40,40,998,70,998
7,2,0,1,5,1,4,81,3,11,0,5,3,2,1,1,0,1,1,3,15,0,0,0,51,0,85,31,53,50,52,41,0,0,100,0,17,90,0,94,0
6,1,2,1,5,2,8,55,1,13,14,1,4,1,1,1,0,1,1,2,27,0,60,1,15,15,40,40,60,40,50,30,70,50,85,70,70,85,50,50,15
1,4,0,1,2,2,8,33,6,13,14,1,0,5,1,2,0,1,1,1,13,0,50,50,50,60,50,40,15,50,50,50,50,50,50,50,30,50,50,70,60
7,1,2,2,7,1,5,33,1,11,10,4,0,1,1,1,0,1,1,4,26,0,15,1,1,1,50,50,50,50,50,30,70,50,60,60,30,50,50,40,1
7,3,0,1,4,1,1,46,1,16,14,1,3,1,1,1,0,1,1,2,28,0,17,60,60,31,70,50,60,71,71,60,61,70,70,72,51,85,61,70,51
7,2,1,1,2,2,4,66,1,13,15,1,3,1,1,1,0,1,1,2,24,0,10,0,68,82,87,50,66,74,100,74,62,94,47,91,36,93,98,80,68
7,2,4,1,5,1,1,69,4,13,0,5,0,6,1,1,0,1,1,4,14,0,40,50,30,30,60,40,60,60,50,30,50,40,85,50,15,60,50,70,30
7,2,0,2,3,1,2,55,6,11,0,4,2,1,1,1,0,1,1,4,3,0,60,30,40,76,60,8,0,70,50,70,50,50,70,50,15,70,50,85,7
7,3,0,1,99,1,2,50,1,7,9,6,2,2,1,1,0,1,1,1,8,0,85,80,65,65,80,60,50,80,75,60,80,85,90,80,50,80,80,85,90
5,4,0,1,99,1,1,84,3,9,0,5,2,1,1,1,0,1,2,4,22,0,60,40,40,50,60,40,60,40,40,40,40,40,70,50,50,70,1,60,1
6,2,0,1,4,1,1,57,4,13,0,1,0,1,2,1,0,1,1,4,27,0,70,100,85,85,100,100,85,100,100,85,85,85,100,100,60,100,85,100,100
4,3,0,1,99,1,5,51,1,10,10,1,0,2,1,1,0,1,2,4,7,0,70,85,60,70,100,70,85,50,50,40,60,50,100,70,50,60,50,85,50
7,1,0,1,7,1,5,72,1,10,9,1,0,1,1,1,0,1,1,2,22,0,60,15,1,30,100,70,100,60,30,40,70,30,100,70,70,85,1,60,1
7,1,2,1,6,1,2,41,1,13,13,1,2,1,1,1,0,1,1,2,0,0,85,15,40,1,60,40,85,30,50,40,50,60,85,100,85,100,40,50,1
5,2,1,1,2,2,8,27,4,13,0,1,3,1,1,1,0,1,1,1,12,0,10,75,85,50,85,10,10,50,75,75,50,50,50,95,1,50,75,90,95
7,1,0,1,2,2,8,50,1,13,13,5,4,1,2,1,0,1,1,2,28,0,15,83,90,50,85,86,40,40,99,8,85,51,35,95,2,73,94,100,40
5,2,1,1,4,1,5,53,1,11,10,1,3,1,1,1,0,1,0,2,23,0,51,50,52,40,52,51,40,52,51,52,50,51,86,50,50,72,40,61,50
5,1,0,1,4,1,4,46,6,13,0,1,2,5,1,2,0,1,1,1,15,0,50,70,50,40,70,60,50,50,85,40,50,40,60,70,50,85,70,60,60
6,2,0,1,6,1,1,59,1,9,11,1,0,1,1,1,0,1,1,2,17,0,70,50,15,70,60,60,85,50,50,40,60,50,85,60,85,85,50,50,15
7,3,0,1,6,1,2,65,1,14,13,1,0,1,1,1,0,1,2,2,20,0,99,14,16,31,83,69,86,30,16,58,40,40,99,91,84,97,51,84,12
7,2,0,1,5,2,8,38,4,14,0,6,1,6,3,4,0,1,1,2,7,0,85,85,70,50,100,50,85,85,70,15,50,100,50,85,50,100,70,100,50
6,3,0,1,7,1,2,28,1,13,13,7,3,1,1,1,0,1,1,1,11,0,84,4,17,2,50,59,76,40,1,33,61,28,95,79,85,99,1,60,1
7,2,1,1,5,2,8,64,1,10,13,1,0,1,1,3,0,1,0,2,26,0,30,100,40,15,60,70,40,85,100,15,40,100,100,100,15,100,100,100,100
7,2,1,2,4,1,7,52,4,10,0,7,0,1,1,1,0,1,1,2,15,0,70,50,70,100,85,85,70,70,100,70,70,70,100,85,50,100,70,85,15
5,3,2,1,5,2,8,52,1,9,13,1,3,1,1,1,0,1,2,2,22,0,1,30,30,15,50,50,70,40,50,1,50,50,50,50,30,85,50,70,1
7,3,1,1,2,1,1,60,4,13,0,5,2,6,1,1,0,1,1,1,13,0,50,85,100,100,100,15,1,40,70,15,30,70,70,60,1,50,50,100,100
7,1,4,1,1,2,8,65,6,11,0,1,0,0,1,1,0,1,1,3,21,0,15,85,85,70,100,50,15,85,100,40,50,85,50,85,1,70,85,85,85
7,2,0,1,99,1,5,56,1,15,14,1,3,1,1,1,0,1,1,2,25,0,31,61,59,70,41,17,61,25,52,20,29,50,69,69,29,84,51,83,33
5,4,0,2,99,1,5,19,6,9,0,1,0,1,1,1,0,1,1,4,13,0,36,2,1,51,60,61,98,71,69,32,60,1,83,99,71,77,51,60,16
7,4,2,1,99,1,1,90,3,9,0,5,0,1,1,1,0,1,2,4,1,0,70,50,50,60,85,15,70,15,50,60,1,1,100,60,30,100,1,40,70
5,2,1,1,2,2,8,23,6,13,0,1,1,6,1,1,0,1,1,1,8,0,8,70,83,85,50,12,1,64,100,1,41,100,9,100,51,86,99,100,100
6,2,0,1,2,2,8,54,1,10,13,1,3,1,1,1,0,1,1,2,25,0,16,100,100,85,54,51,42,62,85,1,52,51,59,51,1,70,50,85,100
1,4,0,1,3,1,5,41,4,9,8,1,2,4,1,1,0,1,1,1,12,0,30,70,70,50,70,60,60,60,100,60,70,50,85,50,40,85,100,60,70
1,4,1,1,99,2,1,39,4,13,9,1,2,1,1,1,0,1,1,1,12,0,50,60,60,50,60,40,40,50,60,50,40,50,50,50,50,50,50,60,50
7,2,0,1,5,1,2,38,1,13,12,1,0,1,1,1,0,1,0,2,21,0,15,50,30,40,60,70,60,60,50,40,50,50,70,60,60,85,50,60,15
7,3,4,1,3,1,1,31,1,10,11,7,2,1,1,1,0,1,1,2,13,0,30,70,70,40,60,40,15,85,100,40,50,70,70,70,30,100,70,85,70
7,3,4,1,6,1,1,30,1,11,10,1,1,5,1,2,0,1,1,1,12,0,50,6,50,52,100,50,50,50,50,50,50,50,51,50,50,100,50,50,62
7,1,2,1,5,2,8,61,2,10,10,1,0,1,1,1,0,1,1,2,22,0,70,50,40,30,60,70,70,60,50,40,50,40,60,50,40,85,40,70,30
4,3,1,1,4,1,2,46,4,11,0,1,0,1,1,1,0,1,1,2,17,0,30,40,40,85,85,30,40,60,30,15,50,50,100,50,70,100,40,70,15
7,3,2,1,4,1,4,30,1,14,14,1,0,1,1,1,0,1,1,2,22,0,70,70,70,85,100,70,70,85,100,70,60,100,100,100,998,100,100,70,50
1,4,2,1,99,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,13,58,1,70,83,84,88,68,98,50,84,1,83,69,16,100,50,69,1
7,4,0,1,4,1,4,56,1,10,9,6,2,1,3,4,1,1,1,2,12,0,3,48,60,1,89,3,49,62,50,31,52,50,61,51,59,70,49,65,3
7,1,0,1,6,1,1,74,1,13,13,1,3,1,1,1,0,1,1,3,27,0,85,45,40,65,85,75,100,85,50,70,85,75,95,85,60,100,55,80,55
7,1,4,2,4,1,4,53,6,10,0,1,0,1,1,1,0,1,2,1,16,0,100,60,60,85,60,50,60,85,15,60,50,40,100,85,60,85,1,85,87
7,1,1,1,2,2,4,54,1,14,14,1,0,1,1,1,0,1,2,1,25,0,15,60,85,60,50,50,30,70,50,50,50,50,70,100,15,60,30,100,60
5,2,1,2,4,1,4,46,1,9,9,1,0,5,3,4,4,1,1,1,17,0,60,85,70,30,85,85,40,85,60,85,85,60,60,70,60,70,50,100,100
7,3,2,2,4,1,1,60,4,13,0,1,0,1,3,4,2,1,1,2,11,0,69,59,40,13,50,57,58,67,49,51,60,51,67,49,50,70,59,67,68
1,2,0,1,99,1,4,38,4,10,0,1,0,5,3,1,0,1,1,1,11,0,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,85,50,60,50
1,4,0,1,2,2,4,29,6,13,0,1,0,1,1,1,0,1,1,1,11,0,80,85,90,99,92,40,85,70,100,40,51,99,100,100,5,84,100,95,69
7,1,0,1,7,1,5,58,1,9,9,1,3,1,1,1,0,1,1,2,22,0,85,60,15,60,100,85,100,40,30,60,85,70,100,100,85,100,30,100,1
3,3,1,1,99,1,2,41,4,9,0,1,2,1,1,1,0,1,1,2,15,0,71,59,85,89,95,13,34,63,84,38,11,89,84,88,11,89,81,89,61
5,3,1,1,99,1,4,77,3,9,0,1,0,1,1,1,0,1,1,1,1,0,999,50,50,30,85,30,50,50,50,40,50,998,100,70,50,85,40,85,60
5,3,1,1,3,1,4,41,1,13,13,1,3,1,1,1,0,1,1,2,25,0,30,70,85,60,85,60,60,70,85,60,60,70,85,70,30,85,85,70,70
7,2,0,1,99,1,2,46,1,10,10,1,2,1,1,1,0,1,1,2,22,0,99,51,1,51,32,51,1,69,41,41,61,1,99,51,51,96,2,31,1
7,3,0,1,4,1,1,51,6,10,0,1,1,1,1,1,0,1,1,3,12,0,51,47,51,100,69,62,51,86,51,68,39,52,100,50,62,86,50,77,50
5,2,2,1,6,1,4,69,3,12,0,5,2,5,1,1,0,2,1,2,4,0,100,60,30,60,85,100,100,60,60,60,70,0,100,70,85,85,30,60,50
5,1,0,1,7,1,7,30,1,10,10,1,2,1,1,1,0,1,1,1,18,0,1,5,1,1,5,5,5,6,8,7,8,5,5,8,5,9,1,10,1
4,3,0,1,5,1,2,35,1,5,9,1,0,6,1,1,0,1,1,2,19,0,100,1,10,70,100,100,70,90,1,50,100,50,100,100,50,100,1,30,1
5,4,1,1,2,2,8,33,6,9,9,1,0,5,3,4,4,1,1,2,27,0,30,16,100,100,100,69,15,100,100,85,40,100,16,100,30,100,100,100,40
2,4,0,1,99,1,5,30,6,12,0,1,2,1,1,1,0,1,1,2,5,0,85,30,40,50,50,15,30,15,70,15,50,70,85,70,50,15,70,15,15
4,4,0,1,5,2,1,23,6,9,0,1,0,1,1,1,0,1,1,1,10,2,50,1,15,70,50,60,60,70,50,70,85,50,50,50,60,15,50,100,1
7,1,0,1,7,1,2,33,1,13,13,1,2,6,1,1,0,1,1,2,20,0,85,1,1,60,70,50,100,50,1,85,50,40,100,100,50,100,30,50,1
7,1,1,1,1,1,1,74,1,14,13,5,4,1,1,1,0,1,1,2,26,0,40,100,100,85,60,30,1,40,100,1,50,70,70,100,1,85,100,100,40
7,2,2,1,6,1,1,59,1,13,13,1,3,1,1,1,0,1,1,3,25,0,50,50,40,30,60,70,70,40,70,40,50,40,70,85,60,100,50,85,1
7,2,1,1,99,2,4,44,6,13,15,1,0,2,3,4,3,1,1,2,15,0,40,85,70,50,100,30,30,39,50,40,15,50,60,50,15,30,50,100,85
7,2,0,1,6,1,4,40,1,14,13,1,0,1,1,1,0,1,1,1,24,0,50,15,1,15,50,60,85,40,30,70,60,30,85,50,60,100,15,60,1
2,4,0,2,3,1,5,38,4,14,0,2,0,2,1,1,0,1,1,2,0,0,50,40,50,50,70,41,50,50,50,16,50,50,50,50,40,83,50,50,50
7,1,1,1,1,1,1,65,1,14,11,1,3,1,1,1,0,1,1,2,17,0,1,85,85,85,85,40,70,50,100,50,50,85,85,85,1,60,100,70,85
4,2,4,1,5,2,5,29,1,13,10,8,2,1,1,1,0,1,1,2,17,0,50,50,1,50,50,50,1,50,50,30,50,50,50,50,50,100,50,50,1
7,1,2,1,7,1,4,60,4,13,0,1,0,1,1,1,0,1,1,2,21,0,90,5,15,20,50,50,85,33,20,70,65,20,90,70,90,50,5,50,15
7,2,1,1,4,2,4,63,3,9,12,6,3,1,1,1,0,1,1,3,5,0,70,60,60,30,85,60,60,70,70,40,60,70,70,70,40,85,70,70,70
7,3,0,1,6,2,2,47,1,13,14,2,0,1,1,1,0,1,1,2,26,0,15,50,15,40,85,50,60,50,85,60,50,1,60,85,50,85,85,85,70
4,3,0,1,3,1,5,62,4,11,0,1,2,1,1,1,0,2,2,1,5,4,50,50,50,70,60,70,70,85,50,70,40,50,70,70,85,60,50,60,999
4,3,2,1,5,1,1,34,1,9,13,1,3,1,1,1,0,1,1,2,22,0,60,40,40,50,85,30,50,50,50,50,50,50,85,50,50,85,50,50,15
5,2,1,1,4,2,1,42,6,10,0,1,0,6,2,1,0,1,1,1,15,0,70,60,70,60,70,15,40,70,50,15,70,1,70,70,1,15,50,85,1
5,2,1,1,2,2,5,59,1,14,14,1,3,1,1,1,0,1,1,2,24,0,30,50,85,60,50,50,30,60,50,40,50,50,85,50,1,70,50,85,85
7,1,5,1,2,2,8,65,4,13,0,1,3,1,1,1,0,1,1,2,25,0,15,70,60,85,70,15,15,70,70,15,70,70,70,70,1,60,85,70,70
7,1,1,1,1,2,8,52,3,14,10,1,3,1,1,1,0,1,1,2,26,0,1,100,100,100,100,15,30,70,100,30,70,100,61,100,1,85,100,100,70
