Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
148,7,2,4,1,6,1,4,78,1,9,9,5,-1,1,2,1,-1,2,-1,3,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
149,4,2,-1,1,5,1,2,72,3,13,-1,5,-9,2,1,1,-1,1,2,2,14,-1,50,70,50,70,-9,30,70,60,50,70,50,70,85,-9,0,60,-9,100,70,1
150,7,2,-1,1,3,-8,2,36,1,13,12,1,-1,1,1,1,-1,1,1,2,21,-1,15,40,50,50,50,40,40,50,50,15,15,30,60,50,0,30,50,85,0,1
151,5,4,1,1,5,2,5,86,1,4,9,5,-1,1,1,1,-1,2,-1,1,2,-1,85,100,85,85,100,85,85,100,70,85,85,60,100,100,100,100,100,100,999,1
152,7,1,1,1,2,2,8,55,1,13,14,1,3,1,1,1,-1,1,1,2,26,-1,0,100,100,30,100,50,70,70,100,30,70,85,85,100,30,100,100,100,85,1
153,5,3,2,1,99,2,2,50,4,10,8,1,-1,1,1,1,-1,1,1,4,22,-1,999,50,50,40,60,30,50,60,50,50,50,50,70,60,50,70,40,50,30,3
154,0,-1,1,1,2,1,2,68,1,9,13,5,-1,2,1,1,-1,2,1,2,12,-1,60,50,85,100,60,85,40,60,70,50,70,60,60,85,40,50,70,85,100,1
155,7,2,-1,1,2,2,1,69,1,13,10,5,3,1,1,1,-1,1,1,2,12,-1,15,60,70,60,60,30,40,40,50,30,40,50,50,50,15,70,50,85,60,1
156,7,1,2,1,4,1,5,62,4,10,-1,1,-1,1,1,1,-1,1,2,1,20,-1,50,40,40,40,70,50,70,60,85,40,70,70,85,100,60,85,85,85,0,2
157,7,3,-1,1,4,1,4,42,6,11,9,1,-1,1,1,1,-1,1,1,1,10,-1,60,50,30,70,85,40,60,60,50,60,50,30,70,50,30,85,50,85,30,-1
158,5,2,1,1,4,2,1,42,6,10,-1,1,-1,6,2,1,-1,1,1,1,15,-1,70,60,70,60,70,15,40,70,50,15,70,0,70,70,0,15,50,85,0,2
159,5,3,-1,2,4,1,4,25,6,11,-1,8,2,1,1,1,-1,1,1,4,-9,-1,60,30,30,70,50,15,7,70,50,30,50,0,100,50,60,100,50,100,40,3
160,6,1,2,1,6,2,4,55,4,11,-1,1,3,5,1,1,-1,1,1,1,19,-1,50,85,15,0,85,60,85,70,85,0,70,70,85,85,85,100,85,70,30,2
161,7,2,1,1,2,1,4,76,1,14,13,1,-1,1,1,1,-1,1,1,4,20,-1,40,70,70,100,85,40,50,70,70,70,50,70,85,85,50,85,50,85,100,1
162,7,1,1,1,1,2,8,31,6,13,13,1,-1,1,1,1,-1,1,1,2,8,-1,0,100,100,85,85,30,30,60,100,40,60,100,30,100,0,40,100,100,100,1
163,2,5,-1,2,99,1,8,52,1,8,13,4,-1,1,1,1,-1,1,-1,2,7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
164,5,4,4,1,2,2,8,35,2,13,14,8,-1,5,2,3,-1,1,1,1,19,-1,30,70,70,50,100,40,60,60,100,15,40,70,85,85,0,60,100,100,70,1
165,3,4,1,1,6,1,1,25,1,9,12,1,3,2,1,1,-1,1,1,2,17,-1,60,60,999,85,0,60,50,60,0,50,70,50,85,15,50,70,0,85,100,1
166,5,1,2,1,6,1,5,34,2,9,9,7,-1,4,1,1,-1,1,1,2,22,-1,50,60,70,60,70,60,70,50,70,50,70,70,70,85,70,70,60,70,70,3
167,7,4,-1,1,99,2,8,38,4,10,10,4,-1,1,1,1,-1,1,1,1,7,-1,50,50,50,30,50,30,50,50,50,30,0,50,50,50,50,85,50,70,0,2
168,5,2,-1,2,5,1,4,73,3,13,-1,1,3,1,1,1,-1,1,1,2,-9,-1,70,50,40,50,100,70,85,70,40,30,50,50,100,100,85,100,40,85,0,2
169,5,2,1,1,4,1,2,52,6,14,-1,1,-1,1,1,4,7,1,1,2,21,-1,80,50,60,60,80,50,80,70,80,40,70,70,80,90,999,80,70,70,80,1
170,7,1,-1,1,4,1,4,66,1,10,10,5,-1,1,1,1,-1,1,1,3,23,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
171,7,3,1,1,4,2,4,65,1,10,10,5,-1,1,1,1,-1,1,1,3,9,-1,50,30,50,60,60,40,40,30,50,40,30,40,60,50,50,60,50,85,50,1
172,7,2,-1,1,5,1,2,45,1,13,13,1,-1,1,1,1,-1,1,1,1,25,-1,50,15,0,40,50,30,60,15,50,15,50,30,50,50,30,15,50,50,0,2
173,7,3,2,2,99,2,5,59,6,12,-1,1,3,1,1,1,-1,1,2,1,12,-1,70,50,40,70,50,60,60,85,30,70,60,15,70,50,50,100,50,85,50,2
174,5,3,-1,1,99,1,4,25,1,10,9,1,-1,5,2,1,-1,1,1,1,3,-1,70,50,15,60,70,40,15,40,50,50,70,50,50,50,40,60,50,60,50,-1
175,5,3,1,1,2,2,8,37,1,14,14,1,3,1,1,1,-1,1,1,2,28,-1,40,85,85,70,85,60,60,70,85,40,70,85,85,100,30,85,85,85,85,1
176,7,2,-1,1,99,1,5,66,3,9,-1,1,-1,1,3,1,-1,1,1,2,14,-1,50,60,60,50,70,50,60,85,40,70,40,60,60,50,50,100,50,85,7,1
177,0,-1,-1,1,6,1,4,74,3,13,-1,5,3,1,1,1,-1,1,1,2,13,-1,40,30,15,15,70,60,70,50,15,30,70,30,85,70,85,85,30,70,998,2
178,7,1,4,1,4,1,7,28,1,13,13,1,-1,3,3,4,4,1,1,2,17,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
179,4,2,-1,1,4,1,2,57,3,9,-1,7,-1,2,2,1,-1,2,2,1,2,-1,100,70,70,85,100,85,85,100,100,85,85,85,85,70,70,85,70,100,85,1
180,2,4,-1,1,99,1,2,27,1,9,13,1,-1,1,1,1,-1,1,1,2,21,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
181,6,3,-1,1,3,2,5,24,6,12,11,1,-1,1,1,1,-1,1,1,1,16,-1,40,60,60,70,50,30,50,50,60,30,50,50,60,50,60,85,50,70,50,2
182,5,5,-8,1,99,1,5,23,6,10,10,1,3,1,1,1,-1,1,1,4,11,-1,50,50,60,85,70,50,70,70,70,70,50,50,100,70,50,100,50,50,85,-1
183,7,2,-1,1,3,2,1,43,4,13,10,1,-1,1,1,1,-1,1,1,3,22,-1,40,40,60,60,100,70,40,60,50,50,30,100,85,100,15,60,100,100,30,2
184,7,3,4,1,4,1,5,58,1,13,12,5,-1,1,1,1,-1,1,1,2,27,-1,40,70,40,50,50,40,50,70,50,30,50,50,70,50,50,85,50,85,40,2
185,3,4,-1,2,99,1,5,42,4,9,-1,4,3,2,1,1,-1,1,2,4,13,-1,100,85,50,85,100,50,70,50,50,50,50,60,100,100,50,70,50,70,100,-1
186,7,4,-1,1,4,1,4,57,3,10,-1,1,-1,4,1,1,-1,1,1,1,9,1,70,50,50,60,85,70,70,50,50,50,50,85,60,60,100,100,50,100,60,1
187,0,-1,1,2,5,1,2,30,6,4,-1,8,-1,6,3,4,-8,-8,1,-8,5,-1,85,100,100,85,100,100,100,100,0,100,70,-9,100,85,50,100,0,100,85,1
188,6,2,-1,1,99,1,2,69,1,8,8,1,-1,2,3,4,4,1,1,2,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
189,7,3,-1,1,4,1,1,87,1,9,6,7,-1,1,1,1,-1,2,-1,3,1,-1,70,50,15,100,70,70,30,40,0,70,50,0,100,40,50,85,30,85,40,2
190,7,1,2,1,6,2,4,56,1,12,13,1,-1,1,1,1,-1,1,1,2,18,-1,55,60,60,55,85,70,75,55,60,30,65,60,95,80,80,70,50,85,30,2
191,0,-1,2,-8,99,2,8,18,6,9,-1,4,3,6,1,1,-1,1,1,3,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
192,3,3,-1,1,6,2,8,23,6,12,-1,1,-1,1,1,1,-1,1,1,1,3,-1,30,30,30,30,40,60,70,70,85,40,40,30,60,85,60,70,40,100,0,-1
193,7,2,4,1,6,1,4,71,3,12,-1,5,-1,5,2,1,-1,1,1,2,18,-1,50,50,15,40,50,60,85,60,50,15,50,50,70,50,70,100,50,85,15,-1
194,5,2,1,1,2,2,4,19,6,9,-1,1,2,1,1,1,-1,1,1,1,11,-1,15,70,85,70,70,30,30,70,85,50,40,85,70,50,15,70,100,100,100,1
195,5,3,-1,1,4,2,2,44,4,9,-1,1,-1,1,1,1,-1,1,1,1,14,-1,70,60,60,60,70,85,70,70,60,70,50,60,70,60,70,70,60,70,60,-1
196,0,-1,-1,2,4,2,5,21,6,11,-1,1,-1,1,1,1,-1,1,1,1,3,-1,50,30,50,50,50,60,50,50,60,50,30,60,70,50,50,60,60,40,30,-1
197,4,2,-1,1,99,1,2,67,4,10,-1,5,2,1,1,1,-1,1,2,1,7,-1,50,40,40,50,70,50,30,60,50,40,85,40,85,30,40,85,30,100,40,-1
198,2,4,4,1,3,1,4,23,6,7,14,4,1,5,3,1,-1,1,-1,1,8,-1,50,50,50,50,0,60,60,50,15,40,50,40,50,50,50,40,50,50,70,-1
199,7,3,-1,1,3,2,4,41,1,13,12,1,-1,6,3,4,2,1,1,2,23,-1,0,85,85,60,60,15,15,40,85,30,40,30,40,70,15,70,85,70,70,-1
200,7,3,-1,1,99,1,2,49,1,12,12,1,-1,1,1,1,-1,1,1,2,25,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
201,7,1,-1,1,7,1,2,78,3,7,-1,5,-1,1,1,1,-1,2,2,3,7,-1,100,40,0,40,85,60,100,70,0,40,60,50,100,70,100,100,15,50,0,2
202,7,1,-1,1,6,1,4,74,1,13,13,5,-1,5,3,4,2,1,2,2,26,-1,85,15,15,15,50,85,100,50,0,50,85,15,85,85,85,85,0,85,0,-1
203,3,5,-1,1,4,1,5,40,1,10,10,1,-1,1,1,1,-1,1,-1,2,22,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
204,7,2,-1,1,6,2,4,53,2,13,13,1,4,1,1,1,-1,1,1,2,27,-1,15,60,15,60,15,85,15,70,70,0,40,50,85,60,0,15,60,90,15,3
205,7,1,-1,1,7,1,2,63,1,12,12,1,-1,1,1,1,-1,1,1,3,21,-1,100,15,0,15,85,60,60,60,50,60,60,40,100,100,60,100,50,50,0,2
206,6,1,-1,1,6,1,4,65,1,11,13,1,-1,1,1,1,-1,1,1,2,25,-1,50,15,30,15,50,50,60,70,50,30,50,50,50,50,60,85,50,50,15,2
207,7,1,-1,1,4,1,2,64,6,13,-1,1,2,1,1,1,-1,1,1,3,15,-1,40,40,60,70,50,60,40,60,50,40,50,50,85,70,50,85,50,70,60,2
208,7,2,2,1,6,2,8,24,6,14,-1,1,-1,1,1,1,-1,1,1,4,26,-1,50,50,40,30,50,50,70,70,50,30,50,50,50,50,0,70,50,85,50,1
209,7,2,-1,1,4,1,5,50,1,9,9,1,-1,2,3,4,3,1,1,1,9,-1,100,100,85,100,100,100,100,100,0,100,85,50,100,100,50,100,0,100,100,1
210,7,3,-1,1,5,1,2,23,6,9,-1,1,-1,2,1,1,-1,1,1,4,22,-1,100,60,85,60,70,70,60,70,85,85,50,85,100,85,70,100,85,85,85,3
211,7,1,-1,1,2,2,1,25,6,13,-1,1,3,1,1,1,-1,1,1,1,11,-1,70,70,70,85,85,15,15,85,85,30,50,85,85,85,0,85,85,70,85,-1
212,7,2,-1,1,5,1,1,44,1,13,9,1,3,1,1,1,-1,1,1,2,17,-1,40,60,50,40,60,40,70,50,85,50,50,60,85,85,50,60,70,85,60,5
213,7,2,1,1,1,2,8,76,4,14,-1,5,3,1,1,1,-1,1,1,2,16,-1,0,100,85,85,100,40,0,70,85,15,30,60,40,70,0,70,70,100,85,1
214,7,1,2,1,5,1,2,68,1,14,14,1,-1,1,1,1,-1,1,1,2,25,-1,60,85,30,15,70,70,85,100,40,15,70,85,100,100,30,100,50,100,60,5
215,7,4,-8,2,4,2,8,21,6,10,-1,1,-1,1,3,1,-1,1,1,1,2,-1,85,60,60,40,85,70,50,70,85,85,70,85,85,50,70,70,70,70,85,-1
216,7,5,1,1,6,1,5,67,4,11,-1,5,-1,1,1,1,-1,1,1,2,9,-1,60,30,40,60,70,60,60,70,30,40,50,50,85,70,50,70,30,60,40,3
217,7,2,-1,1,6,1,4,68,1,9,13,5,-1,1,1,1,-1,1,1,3,20,-1,60,40,15,30,85,50,85,70,50,70,70,40,85,60,60,85,50,70,15,2
218,7,3,1,1,1,2,8,35,3,14,-1,1,3,3,3,4,4,1,1,1,21,-1,0,100,85,50,50,60,40,70,100,50,50,50,50,50,15,60,100,100,100,1
219,7,1,2,1,5,2,8,61,2,10,10,1,-1,1,1,1,-1,1,1,2,22,-1,70,50,40,30,60,70,70,60,50,40,50,40,60,50,40,85,40,70,30,2
220,7,2,1,1,2,2,8,25,6,13,-1,8,-1,1,1,1,-1,1,1,1,9,-1,15,100,85,85,85,15,60,998,100,0,998,998,998,998,0,40,100,100,100,1
221,7,3,-1,1,3,1,2,67,1,12,9,5,-1,1,1,1,-1,1,1,3,14,-1,15,0,70,100,70,30,15,60,0,15,60,15,100,85,0,100,0,100,0,2
222,3,2,1,1,6,1,4,69,1,13,10,5,-1,1,1,1,-1,1,-1,3,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
223,5,3,2,1,4,1,4,68,1,14,13,5,3,1,1,1,-1,1,1,2,23,-1,50,100,40,85,100,50,85,70,50,50,50,85,100,100,50,100,100,85,0,2
224,1,4,-1,1,-8,1,2,32,1,9,12,1,2,5,3,4,4,1,1,3,17,-1,999,50,50,60,60,60,50,60,30,60,50,30,70,999,999,70,30,50,30,-1
225,7,1,2,1,7,1,5,62,1,11,8,1,-1,1,1,1,-1,1,1,1,13,-1,70,50,15,30,85,50,85,70,50,40,50,40,100,70,85,85,50,50,30,2
226,7,2,-1,1,6,1,2,69,1,14,12,5,3,1,1,1,-1,1,2,2,22,-1,70,998,60,60,85,50,70,70,15,60,70,60,100,70,60,85,15,85,40,2
227,2,3,-1,1,6,1,2,85,3,14,-1,5,3,1,1,1,-1,1,2,3,13,-1,100,85,30,0,85,15,85,60,50,40,60,50,85,100,85,70,50,70,60,2
228,7,1,2,1,99,1,6,88,3,10,-1,5,-1,1,1,1,-1,1,-1,3,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
229,2,3,-1,2,5,1,4,26,4,13,-1,6,-1,1,1,1,-1,1,1,1,1,-1,40,40,30,50,40,60,60,50,0,50,40,50,70,50,50,60,0,80,0,1
230,7,3,-1,2,99,2,8,38,4,9,8,1,3,1,1,1,-1,1,1,4,9,-1,50,50,50,70,85,50,50,50,50,50,50,50,50,50,50,100,30,100,50,-1
231,7,2,-1,1,99,1,2,50,4,13,-1,1,-1,2,1,1,-1,1,1,1,19,-1,85,30,50,70,85,70,60,60,0,60,50,0,100,85,60,70,0,70,70,1
232,7,1,1,1,2,2,1,54,1,14,15,7,4,1,1,1,-1,1,1,3,28,-1,15,70,85,60,100,0,40,60,85,40,50,85,85,85,0,60,85,85,85,1
233,7,2,-1,1,3,1,4,68,4,14,-1,5,-1,1,1,1,-1,1,1,4,17,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
234,5,3,1,1,4,1,2,-9,4,11,-1,1,2,5,3,4,-8,1,2,1,13,-1,85,999,998,60,70,15,60,60,0,0,40,998,70,70,999,0,999,70,60,1
235,7,1,2,1,6,1,2,45,2,14,10,1,3,1,1,1,-1,1,1,1,24,-1,70,30,30,30,85,50,60,60,50,40,50,85,100,85,70,85,15,70,0,-1
236,3,3,-1,1,4,1,2,60,1,13,13,1,3,1,1,1,-1,1,1,2,22,-1,40,50,60,30,60,40,50,60,70,40,40,60,60,70,30,70,70,60,50,1
237,3,4,-1,1,6,1,2,53,2,13,8,7,3,1,1,1,-1,1,1,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
238,7,4,-1,1,6,1,2,70,1,10,16,5,-1,1,1,1,-1,1,1,2,21,-1,70,50,50,50,60,40,85,60,50,85,70,60,100,100,85,85,50,100,50,2
239,7,1,-1,1,7,1,5,75,3,13,-1,5,-1,1,1,1,-1,1,1,3,22,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
240,7,2,-1,1,7,1,2,57,1,14,13,1,3,1,2,4,1,1,1,3,-9,-1,100,0,0,30,100,100,100,70,0,15,100,15,100,100,100,100,0,85,0,2
241,7,2,4,1,4,1,5,59,4,8,-1,1,2,6,1,1,-1,1,1,1,2,-1,60,60,60,70,85,100,60,60,85,30,60,50,85,100,50,85,70,70,85,2
242,7,2,-1,1,2,2,5,76,4,10,-1,5,-1,5,2,1,-1,1,-1,1,-9,-1,30,50,85,50,100,50,50,70,70,60,60,85,60,100,40,85,70,85,100,1
243,7,4,2,1,4,1,4,61,1,9,9,6,-1,5,1,1,-1,1,2,2,13,-1,70,50,50,100,50,40,50,50,50,85,50,50,85,50,50,100,50,100,70,-1
244,3,3,-1,1,3,1,4,20,6,10,-1,8,-1,5,2,1,-1,1,1,1,27,-1,70,60,60,60,70,50,40,85,50,50,50,60,60,60,50,85,50,85,50,1
245,7,2,-1,1,5,1,2,62,1,9,9,1,-1,1,1,1,-1,1,-1,3,-9,-1,85,50,30,60,85,60,70,60,85,60,85,60,100,85,69,85,50,60,15,2
246,2,3,-1,1,5,1,1,40,1,12,13,1,-1,1,1,1,-1,1,1,2,23,-1,50,40,40,60,90,40,60,60,70,50,70,60,100,100,50,90,70,70,40,1
247,7,4,1,1,4,2,8,24,6,13,-1,1,2,2,1,1,-1,1,1,4,15,-1,60,70,60,60,100,60,40,70,100,50,50,85,85,100,85,100,100,70,100,1
248,7,2,-1,1,6,1,4,47,1,13,10,1,-1,1,1,1,-1,1,1,2,25,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
249,4,4,5,1,2,2,8,24,6,10,-1,1,2,6,1,1,-1,1,1,1,5,-1,40,100,70,60,100,30,0,40,100,40,50,100,70,100,50,40,100,100,100,1
250,1,5,-1,1,99,1,5,61,1,9,13,1,3,1,1,1,-1,1,1,2,25,-1,40,40,15,40,85,50,60,50,30,15,50,50,85,85,50,100,50,85,50,2
251,5,4,-1,1,3,1,2,63,1,7,7,5,3,2,1,1,-1,2,2,3,17,-1,100,999,999,70,100,85,999,85,15,100,40,999,100,50,50,85,50,85,999,1
252,4,3,-1,1,1,1,7,32,1,12,13,4,-1,3,3,4,4,1,1,1,21,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
253,7,2,1,1,4,1,1,51,6,14,-1,1,-1,5,1,1,-1,1,1,2,21,-1,40,70,70,60,60,40,70,60,70,40,70,60,70,70,50,85,60,60,40,1
254,2,4,-1,1,3,2,4,50,1,12,14,1,3,6,1,-8,-1,1,1,2,24,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
255,7,3,-1,1,5,2,8,30,2,13,13,1,3,1,1,1,-1,1,1,2,21,4,40,60,50,60,85,50,70,40,60,50,60,60,70,85,50,85,60,70,40,-1
256,3,5,-1,1,99,1,5,60,4,11,-1,1,-1,2,1,1,-1,2,2,1,9,-1,85,50,50,70,100,70,50,85,70,50,0,50,85,85,40,40,60,100,50,-1
257,7,1,-1,1,5,2,4,29,6,16,-1,1,-1,1,1,1,-1,1,1,1,17,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
258,7,1,-1,1,3,1,4,63,1,10,13,1,3,5,2,1,-1,1,1,2,23,-1,40,100,85,50,85,40,40,85,85,70,50,70,85,85,30,85,85,85,85,1
259,7,1,-1,1,4,2,1,88,3,95,-1,1,-1,6,1,1,-1,2,2,3,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
260,5,3,-1,1,99,1,5,63,6,13,-1,6,-1,5,3,4,1,2,2,3,3,-1,85,40,60,85,85,60,60,85,40,70,50,40,85,85,50,85,40,50,40,-1
261,7,1,-1,1,2,2,4,25,6,13,-1,1,2,1,1,1,-1,1,1,1,14,-1,30,85,85,50,50,40,15,70,100,15,50,85,40,85,0,70,100,85,70,1
262,1,4,1,1,99,1,2,72,4,13,99,4,2,2,1,1,-1,2,2,3,3,-1,85,50,50,70,100,85,50,85,50,70,100,50,85,85,50,85,50,85,50,2
263,7,1,-1,1,2,1,2,60,1,14,13,1,3,1,1,1,-1,1,2,2,24,-1,85,85,85,85,85,30,60,70,70,40,40,85,100,85,30,85,50,100,40,1
264,7,2,2,1,5,1,5,62,1,9,14,1,3,1,1,1,-1,1,1,2,23,-1,70,50,30,30,70,40,60,50,50,40,40,50,70,50,50,70,50,60,30,2
265,7,3,2,1,6,1,1,49,1,10,13,7,3,1,1,1,-1,1,1,3,28,-1,50,50,50,40,85,50,50,50,100,50,998,998,85,998,50,85,85,85,50,-9
266,7,1,-1,1,6,1,2,80,2,9,9,5,3,1,1,1,-1,2,2,4,7,-1,85,30,0,15,100,60,85,40,0,40,85,70,100,85,85,85,0,70,0,2
267,-8,-1,2,1,99,2,8,84,3,7,-1,5,-1,1,2,1,-1,2,-1,3,-9,-1,50,50,50,50,70,50,50,50,50,50,50,50,50,50,50,0,50,50,50,1
268,5,4,-1,2,3,1,2,22,6,9,9,1,-1,1,1,1,-1,1,1,1,7,-1,100,15,40,100,85,15,40,50,85,40,85,85,70,85,40,85,85,100,40,2
269,7,4,4,1,99,2,7,26,6,12,-1,1,-1,2,1,1,-1,1,1,1,13,-1,50,50,50,50,85,50,50,50,60,50,50,50,85,50,50,85,60,50,100,1
270,7,3,-1,1,99,1,2,64,4,5,-1,6,-1,1,1,1,-1,1,-1,1,3,-1,50,70,70,85,70,70,60,70,70,50,50,70,70,70,85,50,70,85,999,-1
271,1,4,-1,1,6,1,4,23,6,9,-1,1,2,5,3,1,-1,1,1,1,13,-1,60,100,85,85,100,70,85,50,100,60,30,85,70,70,50,85,100,100,100,-1
272,2,3,1,1,99,1,4,38,1,9,13,1,-1,1,1,1,-1,2,1,2,17,-1,85,50,50,60,100,50,50,60,0,70,50,0,100,50,0,100,50,70,50,2
273,7,3,2,1,99,1,1,77,1,13,14,5,3,1,3,4,4,1,1,2,-9,-1,70,50,0,50,70,70,85,15,60,30,85,55,100,85,0,100,60,70,0,2
274,7,4,-1,1,4,1,8,19,6,10,7,1,2,2,1,1,-1,1,1,4,11,-1,70,100,70,85,70,85,85,85,50,85,50,50,85,50,70,85,50,85,100,1
275,7,3,1,1,2,1,5,90,3,9,-1,5,-1,1,1,1,-1,1,-1,1,-9,-1,60,85,85,70,85,40,60,85,85,50,70,70,85,85,50,70,70,85,85,1
276,2,3,1,1,4,1,5,31,6,10,-1,6,-1,1,2,1,-1,1,1,1,3,-1,85,85,85,60,100,30,40,50,100,50,30,100,100,100,50,60,100,100,85,-1
277,7,1,-1,1,7,1,4,59,1,12,13,7,-1,1,1,1,-1,1,1,3,24,-1,85,15,0,0,85,85,100,60,50,30,50,40,100,85,85,100,15,60,0,2
278,7,2,-1,1,6,2,1,45,6,7,-1,1,2,6,1,1,-1,1,1,4,20,-1,50,30,30,60,85,70,60,70,50,30,70,60,100,85,40,100,40,85,30,-1
279,6,3,4,1,4,1,2,66,6,13,-1,5,-1,1,1,1,-1,2,2,1,12,-1,60,50,60,60,60,40,50,60,50,60,40,60,85,70,40,70,40,85,60,1
280,3,3,2,1,6,1,2,23,1,10,10,1,-1,1,1,1,-1,1,1,1,9,-1,70,15,30,70,85,85,70,60,40,50,50,50,85,70,50,85,50,50,0,2
281,7,2,1,1,4,2,4,26,6,14,-1,1,2,5,3,1,-1,1,1,4,15,-1,30,70,70,60,70,50,40,40,70,40,50,70,60,70,30,70,70,60,70,1
282,6,2,-1,1,6,1,1,59,1,9,11,1,-1,1,1,1,-1,1,1,2,17,-1,70,50,15,70,60,60,85,50,50,40,60,50,85,60,85,85,50,50,15,2
283,7,2,-1,1,2,1,1,63,1,13,11,1,3,1,1,1,-1,1,1,2,25,-1,85,60,85,70,85,50,70,50,85,50,70,85,85,85,50,85,85,85,60,2
284,7,3,-1,1,99,1,4,77,4,6,-1,5,1,1,1,1,-1,2,2,3,12,-1,998,50,50,50,70,40,50,40,0,50,85,30,70,998,15,60,998,60,15,2
285,7,2,-1,1,6,1,5,28,6,9,9,1,-1,2,1,1,-1,1,1,1,8,-1,95,60,50,60,90,80,80,70,0,85,80,80,95,95,50,85,0,100,90,-1
286,2,4,-1,1,6,1,5,27,6,13,13,1,3,1,1,1,-1,1,1,1,22,-1,40,60,50,30,60,15,60,40,50,50,50,50,85,50,30,85,50,85,15,-1
287,7,2,1,1,4,1,7,-9,1,14,16,5,3,1,2,1,-1,1,1,2,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
288,3,4,-1,1,99,1,4,20,6,9,9,1,-1,5,1,1,-1,1,1,1,17,-1,60,50,15,100,100,70,100,70,50,70,40,50,85,85,70,100,50,60,0,2
289,6,2,-1,1,6,1,5,40,1,10,10,7,-1,1,1,1,-1,1,1,2,26,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
290,1,4,-1,1,99,2,8,50,1,12,12,1,-1,1,3,1,-1,1,-1,2,23,-1,50,50,40,70,50,30,60,50,50,30,50,50,50,50,60,50,50,70,50,-1
291,4,4,4,1,4,1,4,71,1,9,10,1,-1,1,1,1,-1,1,2,2,13,-1,50,50,30,40,70,0,50,15,85,0,50,50,85,70,50,85,85,70,60,2
292,-8,-1,-1,1,99,1,-2,90,3,4,-1,5,-1,1,1,1,-1,2,-1,3,3,-1,999,999,998,999,60,50,85,998,999,60,50,998,50,999,999,60,999,85,70,-1
293,2,5,1,1,99,1,2,34,6,9,-1,1,-1,2,1,1,-1,1,1,2,15,-1,85,50,50,85,70,70,50,70,50,85,50,50,85,50,70,85,50,85,70,1
294,7,4,-1,2,99,1,2,49,6,9,10,1,2,2,1,1,-1,2,2,3,9,-1,70,50,998,50,50,70,50,70,50,70,70,50,100,50,60,85,0,70,70,-1
295,1,4,-1,1,3,2,5,27,6,10,-1,1,-1,1,1,1,-1,1,1,1,7,-1,60,60,50,50,85,35,50,50,100,50,50,85,70,90,40,70,100,100,70,-1
